state_abbr,county_name,total_votes_2012,votes_dem_2012,votes_gop_2012,county_fips,state_fips,per_dem_2012,per_gop_2012,diff_2012,per_point_diff_2012
KS,Lincoln County,1459,284,1148,105,20,0.194653873,0.786840302,864,-0.592186429
KS,Linn County,4294,1108,3079,107,20,0.258034467,0.717047042,1971,-0.459012576
KS,Logan County,1302,194,1084,109,20,0.149001536,0.832565284,890,-0.683563748
KS,Lyon County,11614,4972,6358,111,20,0.428104012,0.547442742,1386,-0.119338729
KS,Marion County,5368,1371,3865,115,20,0.255402385,0.720007452,2494,-0.464605067
KS,Marshall County,4679,1451,3123,117,20,0.310108998,0.66745031,1672,-0.357341312
KS,McPherson County,12060,3384,8399,113,20,0.280597015,0.696434494,5015,-0.415837479
KS,Meade County,1648,254,1394,119,20,0.154126214,0.845873786,1140,-0.691747573
KS,Miami County,14642,4635,9726,121,20,0.316555115,0.664253517,5091,-0.347698402
KS,Mitchell County,2923,576,2293,123,20,0.197057817,0.784468012,1717,-0.587410195
KS,Montgomery County,12093,3406,8417,125,20,0.281650542,0.696022492,5011,-0.414371951
KS,Morris County,2526,705,1750,127,20,0.279097387,0.692794933,1045,-0.413697546
KS,Morton County,1247,180,1050,129,20,0.144346431,0.84202085,870,-0.697674419
KS,Nemaha County,4959,988,3878,131,20,0.199233716,0.782012503,2890,-0.582778786
KS,Neosho County,6359,2012,4193,133,20,0.31640195,0.659380406,2181,-0.342978456
KS,Ness County,1417,211,1190,135,20,0.14890614,0.839802399,979,-0.69089626
KS,Norton County,2296,393,1855,137,20,0.171167247,0.807926829,1462,-0.636759582
KS,Osage County,6771,2228,4336,139,20,0.329050362,0.640378083,2108,-0.311327721
KS,Osborne County,1802,320,1448,141,20,0.177580466,0.803551609,1128,-0.625971143
KS,Ottawa County,2888,548,2260,143,20,0.189750693,0.782548476,1712,-0.592797784
KS,Pawnee County,2565,704,1808,145,20,0.274463938,0.704873294,1104,-0.430409357
KS,Phillips County,2537,376,2116,147,20,0.148206543,0.834055972,1740,-0.685849428
KS,Pottawatomie County,9303,2291,6692,149,20,0.246264646,0.719337848,4401,-0.473073202
KS,Pratt County,3752,974,2730,151,20,0.259594883,0.72761194,1756,-0.468017058
KS,Rawlins County,1420,184,1207,153,20,0.129577465,0.85,1023,-0.720422535
KS,Reno County,23869,7888,15398,155,20,0.330470485,0.645104529,7510,-0.314634044
KS,Republic County,2640,470,2098,157,20,0.178030303,0.79469697,1628,-0.616666667
KS,Rice County,3622,899,2631,159,20,0.248205411,0.726394257,1732,-0.478188846
KS,Riley County,20266,8587,11157,161,20,0.423714596,0.550527978,2570,-0.126813382
KS,Rooks County,2625,398,2159,163,20,0.151619048,0.82247619,1761,-0.670857143
KS,Rush County,1549,361,1151,165,20,0.233053583,0.743060039,790,-0.510006456
KS,Russell County,3140,584,2505,167,20,0.185987261,0.797770701,1921,-0.611783439
KS,Saline County,21102,6910,13697,169,20,0.327457113,0.649085395,6787,-0.321628282
KS,Scott County,2019,271,1702,171,20,0.134224864,0.84299158,1431,-0.708766716
KS,Sedgwick County,177852,69373,104411,173,20,0.390060275,0.587066775,35038,-0.1970065
KS,Seward County,4955,1393,3495,175,20,0.281130172,0.705348133,2102,-0.424217962
KS,Shawnee County,74844,35959,37226,177,20,0.480452675,0.49738122,1267,-0.016928545
KS,Sheridan County,1320,165,1136,179,20,0.125,0.860606061,971,-0.735606061
KS,Sherman County,2606,575,1967,181,20,0.220644666,0.754796623,1392,-0.534151957
KS,Smith County,1983,345,1598,183,20,0.17397882,0.805849723,1253,-0.631870903
KS,Stafford County,1833,403,1382,185,20,0.219858156,0.753955265,979,-0.534097109
KS,Stanton County,713,135,571,187,20,0.189340813,0.800841515,436,-0.611500701
KS,Stevens County,1998,241,1724,189,20,0.120620621,0.862862863,1483,-0.742242242
KS,Sumner County,8989,2617,6162,191,20,0.291133608,0.685504506,3545,-0.394370898
KS,Thomas County,3388,576,2729,193,20,0.170011806,0.805489965,2153,-0.635478158
KS,Trego County,1544,289,1230,195,20,0.187176166,0.796632124,941,-0.609455959
KS,Wabaunsee County,3229,908,2230,197,20,0.28120161,0.69061629,1322,-0.409414679
KS,Wallace County,781,68,702,199,20,0.087067862,0.898847631,634,-0.81177977
KS,Washington County,2863,515,2300,201,20,0.179881243,0.803353126,1785,-0.623471883
KS,Wichita County,987,157,821,203,20,0.159067882,0.831813576,664,-0.672745694
KS,Wilson County,3699,813,2812,205,20,0.219789132,0.760205461,1999,-0.540416329
KS,Woodson County,1435,377,1030,207,20,0.26271777,0.717770035,653,-0.455052265
KS,Wyandotte County,49422,33265,15273,209,20,0.673080814,0.309032415,17992,0.364048399
KY,Adair County,7600,1660,5841,1,21,0.218421053,0.768552632,4181,-0.550131579
KY,Allen County,7099,1808,5184,3,21,0.254683758,0.730243696,3376,-0.475559938
KY,Anderson County,10318,3315,6822,5,21,0.321283194,0.661174646,3507,-0.339891452
KY,Ballard County,3895,1189,2647,7,21,0.305263158,0.679589217,1458,-0.374326059
KY,Barren County,16565,5400,10922,9,21,0.32598853,0.659341986,5522,-0.333353456
KY,Bath County,4122,1770,2275,11,21,0.429403202,0.551916545,505,-0.122513343
KY,Bell County,9482,2224,7127,13,21,0.234549673,0.751634676,4903,-0.517085003
KY,Boone County,52495,15628,35920,15,21,0.297704543,0.684255643,20292,-0.3865511
KY,Bourbon County,7909,3075,4692,17,21,0.388797572,0.593248198,1617,-0.204450626
KY,Boyd County,19040,7776,10883,19,21,0.408403361,0.571586134,3107,-0.163182773
KY,Boyle County,12368,4471,7703,21,21,0.361497413,0.622816947,3232,-0.261319534
KY,Bracken County,3230,1147,2029,23,21,0.355108359,0.628173375,882,-0.273065015
KY,Breathitt County,5008,1562,3318,25,21,0.311900958,0.662539936,1756,-0.350638978
KY,Breckinridge County,7967,2825,5025,27,21,0.354587674,0.630726748,2200,-0.276139074
KY,Bullitt County,31775,9971,21306,29,21,0.313800157,0.670527144,11335,-0.356726987
KY,Butler County,5058,1293,3716,31,21,0.255634638,0.734677738,2423,-0.4790431
KY,Caldwell County,5860,1852,3904,33,21,0.316040956,0.666211604,2052,-0.350170648
KY,Calloway County,15064,5314,9438,35,21,0.352761551,0.626526819,4124,-0.273765268
KY,Campbell County,40173,15080,24240,37,21,0.375376497,0.603390337,9160,-0.22801384
KY,Carlisle County,2619,750,1835,39,21,0.286368843,0.700649103,1085,-0.41428026
KY,Carroll County,3680,1629,1999,41,21,0.442663043,0.543206522,370,-0.100543478
KY,Carter County,8906,3383,5279,43,21,0.379856277,0.592746463,1896,-0.212890186
KY,Casey County,6091,1086,4904,45,21,0.178295846,0.805122312,3818,-0.626826465
KY,Christian County,21953,8252,13475,47,21,0.375893955,0.613811324,5223,-0.237917369
KY,Clark County,15410,5228,9931,49,21,0.339260221,0.644451655,4703,-0.305191434
KY,Clay County,7383,1111,6176,51,21,0.150480834,0.836516321,5065,-0.686035487
KY,Clinton County,4393,752,3569,53,21,0.171181425,0.812428864,2817,-0.641247439
KY,Crittenden County,3854,960,2839,55,21,0.249091853,0.73663726,1879,-0.487545407
KY,Cumberland County,2853,599,2216,57,21,0.209954434,0.776726253,1617,-0.566771819
KY,Daviess County,42079,16208,25092,59,21,0.385180256,0.596306946,8884,-0.21112669
KY,Edmonson County,4664,1374,3232,61,21,0.294596913,0.69296741,1858,-0.398370497
KY,Elliott County,2399,1186,1126,63,21,0.494372655,0.469362234,60,0.025010421
KY,Estill County,5184,1356,3749,65,21,0.261574074,0.723186728,2393,-0.461612654
KY,Fayette County,125821,62078,60793,67,21,0.493383457,0.483170536,1285,0.010212922
KY,Fleming County,5782,1911,3780,69,21,0.330508475,0.653753027,1869,-0.323244552
KY,Floyd County,14890,4733,9784,71,21,0.317864338,0.657085292,5051,-0.339220954
KY,Franklin County,23337,11535,11345,73,21,0.49427947,0.486137893,190,0.008141578
KY,Fulton County,2481,1022,1425,75,21,0.411930673,0.574365175,403,-0.162434502
KY,Gallatin County,3060,1238,1758,77,21,0.404575163,0.574509804,520,-0.169934641
KY,Garrard County,7077,1661,5310,79,21,0.234703971,0.750317931,3649,-0.515613961
KY,Grant County,8606,2810,5664,81,21,0.326516384,0.65814548,2854,-0.331629096
KY,Graves County,15493,4547,10699,83,21,0.293487381,0.690569935,6152,-0.397082553
KY,Grayson County,9269,2744,6404,85,21,0.296040565,0.690905168,3660,-0.394864602
KY,Green County,4856,1165,3634,87,21,0.23990939,0.748352554,2469,-0.508443163
KY,Greenup County,15159,6027,8855,89,21,0.397585593,0.584141434,2828,-0.186555841
KY,Hancock County,4133,1833,2212,91,21,0.443503508,0.535204452,379,-0.091700944
KY,Hardin County,39212,15214,23357,93,21,0.387993471,0.595659492,8143,-0.207666021
KY,Harlan County,10658,1830,8653,95,21,0.171702008,0.811878401,6823,-0.640176393
KY,Harrison County,7163,2471,4556,97,21,0.344967193,0.636046349,2085,-0.291079157
KY,Hart County,6621,2283,4256,99,21,0.344811962,0.642803202,1973,-0.29799124
KY,Henderson County,18614,8091,10296,101,21,0.434672827,0.553132051,2205,-0.118459224
KY,Henry County,6584,2529,3940,103,21,0.384113001,0.598420413,1411,-0.214307412
KY,Hickman County,2139,686,1431,105,21,0.320710612,0.669004208,745,-0.348293595
KY,Hopkins County,19765,5789,13681,107,21,0.292891475,0.692183152,7892,-0.399291677
KY,Jackson County,5061,612,4365,109,21,0.120924718,0.862477771,3753,-0.741553053
KY,Jefferson County,339500,186164,148415,111,21,0.54834757,0.437157585,37749,0.111189985
KY,Jessamine County,20620,6001,14232,113,21,0.291028128,0.690203686,8231,-0.399175558
KY,Johnson County,9035,1723,7095,115,21,0.190702822,0.785279469,5372,-0.594576646
KY,Kenton County,67679,24917,41387,117,21,0.368164423,0.611519083,16470,-0.243354659
KY,Knott County,5693,1420,4130,119,21,0.249429123,0.72545231,2710,-0.476023186
KY,Knox County,11100,2484,8467,121,21,0.223783784,0.762792793,5983,-0.539009009
KY,Larue County,5764,1733,3911,123,21,0.300659264,0.67852186,2178,-0.377862595
KY,Laurel County,22408,3905,18151,125,21,0.174268119,0.810023206,14246,-0.635755087
KY,Lawrence County,5592,1520,3995,127,21,0.271816881,0.714413448,2475,-0.442596567
KY,Lee County,2623,595,1977,129,21,0.226839497,0.753717118,1382,-0.526877621
KY,Leslie County,4950,433,4439,131,21,0.087474747,0.896767677,4006,-0.809292929
KY,Letcher County,8758,1702,6811,133,21,0.194336607,0.77768897,5109,-0.583352364
KY,Lewis County,4769,1342,3326,135,21,0.281400713,0.697420843,1984,-0.41602013
KY,Lincoln County,9152,2582,6416,137,21,0.282124126,0.701048951,3834,-0.418924825
KY,Livingston County,4511,1346,3089,139,21,0.298381734,0.684770561,1743,-0.386388827
KY,Logan County,10509,3469,6899,141,21,0.330098011,0.656484918,3430,-0.326386906
KY,Lyon County,3838,1373,2412,143,21,0.357738405,0.628452319,1039,-0.270713913
KY,Madison County,33317,11512,21128,151,21,0.345529309,0.634150734,9616,-0.288621424
KY,Magoffin County,4905,1433,3391,153,21,0.292150866,0.691335372,1958,-0.399184506
KY,Marion County,7316,3418,3800,155,21,0.467195189,0.519409513,382,-0.052214325
KY,Marshall County,15714,5022,10402,157,21,0.319587629,0.66195749,5380,-0.342369861
KY,Martin County,3824,574,3180,159,21,0.150104603,0.831589958,2606,-0.681485356
KY,Mason County,6879,2592,4197,161,21,0.376798953,0.61011775,1605,-0.233318796
KY,McCracken County,30540,10062,19979,145,21,0.329469548,0.654191225,9917,-0.324721676
KY,McCreary County,5704,1069,4564,147,21,0.187412342,0.800140252,3495,-0.61272791
KY,McLean County,4200,1432,2705,149,21,0.340952381,0.644047619,1273,-0.303095238
KY,Meade County,10915,4122,6606,163,21,0.377645442,0.605222171,2484,-0.227576729
KY,Menifee County,2598,1048,1484,165,21,0.403387221,0.571208622,436,-0.167821401
KY,Mercer County,9936,2966,6820,167,21,0.298510467,0.686392915,3854,-0.387882448
KY,Metcalfe County,4184,1425,2676,169,21,0.340583174,0.63957935,1251,-0.298996176
KY,Monroe County,4746,936,3762,171,21,0.19721871,0.792667509,2826,-0.595448799
KY,Montgomery County,10248,3701,6398,173,21,0.361143638,0.62431694,2697,-0.263173302
KY,Morgan County,4472,1369,3021,175,21,0.306127013,0.675536673,1652,-0.36940966
KY,Muhlenberg County,12737,4771,7762,177,21,0.374578001,0.609405669,2991,-0.234827667
KY,Nelson County,18532,7611,10673,179,21,0.410695014,0.575922728,3062,-0.165227714
KY,Nicholas County,2580,948,1583,181,21,0.36744186,0.613565891,635,-0.246124031
KY,Ohio County,9646,2987,6470,183,21,0.309662036,0.67074435,3483,-0.361082314
KY,Oldham County,29873,9240,20179,185,21,0.30930941,0.67549292,10939,-0.36618351
KY,Owen County,4555,1501,2971,187,21,0.329527991,0.652250274,1470,-0.322722283
KY,Owsley County,1580,283,1279,189,21,0.179113924,0.809493671,996,-0.630379747
KY,Pendleton County,5534,1859,3556,191,21,0.335923383,0.642573184,1697,-0.306649801
KY,Perry County,10240,2047,8040,193,21,0.199902344,0.78515625,5993,-0.585253906
KY,Pike County,23632,5645,17589,195,21,0.238871022,0.744287407,11944,-0.505416385
KY,Powell County,4441,1620,2726,197,21,0.364782707,0.613825715,1106,-0.249043008
KY,Pulaski County,26003,4976,20714,199,21,0.191362535,0.796600392,15738,-0.605237857
KY,Robertson County,935,340,579,201,21,0.363636364,0.619251337,239,-0.255614973
KY,Rockcastle County,6216,1097,5028,203,21,0.176480051,0.808880309,3931,-0.632400257
KY,Rowan County,7641,3438,4035,205,21,0.449941107,0.528072242,597,-0.078131135
KY,Russell County,7907,1445,6346,207,21,0.182749463,0.802579992,4901,-0.61983053
KY,Scott County,20565,7532,12679,209,21,0.366253343,0.616532944,5147,-0.250279601
KY,Shelby County,18659,6634,11790,211,21,0.355538882,0.63186666,5156,-0.276327777
KY,Simpson County,7089,2650,4355,213,21,0.373818592,0.614332064,1705,-0.240513472
KY,Spencer County,8431,2549,5726,215,21,0.302336615,0.679160242,3177,-0.376823627
KY,Taylor County,10946,3284,7551,217,21,0.300018272,0.689841038,4267,-0.389822766
KY,Todd County,4718,1403,3247,219,21,0.297371768,0.688215345,1844,-0.390843578
KY,Trigg County,6740,2115,4520,221,21,0.31379822,0.670623145,2405,-0.356824926
KY,Trimble County,3540,1355,2133,223,21,0.382768362,0.602542373,778,-0.219774011
KY,Union County,5975,1941,3952,225,21,0.324853556,0.661422594,2011,-0.336569038
KY,Warren County,43889,16805,26384,227,21,0.382897765,0.601152908,9579,-0.218255144
KY,Washington County,5218,1669,3495,229,21,0.31985435,0.669796857,1826,-0.349942507
KY,Wayne County,7210,1855,5289,231,21,0.257281553,0.733564494,3434,-0.47628294
KY,Webster County,5470,1765,3607,233,21,0.322669104,0.659414991,1842,-0.336745887
KY,Whitley County,13068,2683,10232,235,21,0.205310683,0.782981328,7549,-0.577670646
KY,Wolfe County,2559,976,1542,237,21,0.381398984,0.602579132,566,-0.221180148
KY,Woodford County,12331,4883,7218,239,21,0.395993837,0.585353986,2335,-0.189360149
LA,Acadia Parish,26834,6559,19931,1,22,0.24442871,0.742751733,13372,-0.498323023
LA,Allen Parish,9306,2616,6495,3,22,0.281108962,0.697936815,3879,-0.416827853
LA,Ascension Parish,51056,16343,33846,5,22,0.320099499,0.662919148,17503,-0.342819649
LA,Assumption Parish,10991,4754,6082,7,22,0.432535711,0.553361842,1328,-0.12082613
LA,Avoyelles Parish,17027,6075,10667,9,22,0.356786281,0.626475598,4592,-0.269689317
LA,Beauregard Parish,14223,2827,11111,11,22,0.198762568,0.781199466,8284,-0.582436898
LA,Bienville Parish,7203,3490,3641,13,22,0.484520339,0.505483826,151,-0.020963487
LA,Bossier Parish,48559,12955,34986,15,22,0.266788855,0.720484359,22031,-0.453695504
LA,Caddo Parish,111516,57879,52378,17,22,0.519019692,0.469690448,5501,0.049329244
LA,Calcasieu Parish,81718,28357,51844,19,22,0.347010451,0.634425708,23487,-0.287415257
LA,Caldwell Parish,4716,1016,3640,21,22,0.215436811,0.771840543,2624,-0.556403732
LA,Cameron Parish,3744,408,3260,23,22,0.108974359,0.870726496,2852,-0.761752137
LA,Catahoula Parish,4193,1408,2744,25,22,0.335797758,0.65442404,1336,-0.318626282
LA,Claiborne Parish,6732,3014,3649,27,22,0.447712418,0.542038027,635,-0.094325609
LA,Concordia Parish,9380,3833,5450,29,22,0.408635394,0.581023454,1617,-0.17238806
LA,De Soto Parish,13050,5552,7353,31,22,0.425440613,0.563448276,1801,-0.138007663
LA,East Baton Rouge Parish,197912,102460,92235,33,22,0.517704839,0.466040462,10225,0.051664376
LA,East Carroll Parish,3384,2244,1122,35,22,0.663120567,0.331560284,1122,0.331560284
LA,East Feliciana Parish,10209,4648,5397,37,22,0.455284553,0.52865119,749,-0.073366637
LA,Evangeline Parish,15765,5330,10176,39,22,0.338090707,0.645480495,4846,-0.307389788
LA,Franklin Parish,9336,2921,6294,41,22,0.312874893,0.674164524,3373,-0.361289632
LA,Grant Parish,8666,1421,7082,43,22,0.163974152,0.817216709,5661,-0.653242557
LA,Iberia Parish,33392,12129,20890,45,22,0.363230714,0.625598946,8761,-0.262368232
LA,Iberville Parish,17014,9548,7271,47,22,0.561184907,0.427353944,2277,0.133830963
LA,Jackson Parish,7529,2305,5132,49,22,0.306149555,0.681631027,2827,-0.375481472
LA,Jefferson Parish,175733,70000,102325,51,22,0.39833156,0.582275384,32325,-0.183943824
LA,Jefferson Davis Parish,13733,3483,10014,53,22,0.253622661,0.729192456,6531,-0.475569795
LA,Lafayette Parish,98637,31766,64989,55,22,0.322049535,0.658870404,33223,-0.336820868
LA,Lafourche Parish,38725,9543,28332,57,22,0.246429955,0.7316204,18789,-0.485190445
LA,La Salle Parish,6572,764,5726,59,22,0.116250761,0.871272063,4962,-0.755021302
LA,Lincoln Parish,18974,7947,10731,61,22,0.418836302,0.565563403,2784,-0.1467271
LA,Livingston Parish,54033,7448,45488,63,22,0.137841689,0.841855903,38040,-0.704014214
LA,Madison Parish,5187,3154,2000,65,22,0.608058608,0.385579333,1154,0.222479275
LA,Morehouse Parish,12613,5887,6591,67,22,0.466740664,0.522556093,704,-0.055815429
LA,Natchitoches Parish,17257,7941,9077,69,22,0.460161094,0.525989454,1136,-0.06582836
LA,Orleans Parish,157233,126199,27967,71,22,0.802624131,0.177869786,98232,0.624754345
LA,Ouachita Parish,68437,26629,40927,73,22,0.389102386,0.59802446,14298,-0.208922074
LA,Plaquemines Parish,10235,3597,6469,75,22,0.351441133,0.632046898,2872,-0.280605765
LA,Pointe Coupee Parish,12147,5436,6548,77,22,0.447517906,0.539063143,1112,-0.091545238
LA,Rapides Parish,58008,20040,37187,79,22,0.34546959,0.641066749,17147,-0.295597159
LA,Red River Parish,4807,2253,2483,81,22,0.468691492,0.516538382,230,-0.04784689
LA,Richland Parish,11507,4074,7316,83,22,0.354045364,0.635786912,3242,-0.281741549
LA,Sabine Parish,10050,2194,7735,85,22,0.218308458,0.769651741,5541,-0.551343284
LA,St. Bernard Parish,13944,5052,8497,87,22,0.362306368,0.609366036,3445,-0.247059667
LA,St. Charles Parish,25330,8894,15936,89,22,0.351125148,0.629135413,7042,-0.278010265
LA,St. Helena Parish,7093,4233,2756,91,22,0.596785563,0.388552094,1477,0.20823347
LA,St. James Parish,12391,7055,5209,93,22,0.569364862,0.420385764,1846,0.148979098
LA,St. John the Baptist Parish,21122,13178,7620,95,22,0.623899252,0.360761292,5558,0.26313796
LA,St. Landry Parish,41647,19668,21475,97,22,0.472254904,0.515643384,1807,-0.043388479
LA,St. Martin Parish,25430,9419,15653,99,22,0.370389304,0.615532835,6234,-0.245143531
LA,St. Mary Parish,23636,9448,13883,101,22,0.399729227,0.587366729,4435,-0.187637502
LA,St. Tammany Parish,112884,25723,84710,103,22,0.227871089,0.750416357,58987,-0.522545268
LA,Tangipahoa Parish,50090,17720,31583,105,22,0.353763226,0.630525055,13863,-0.276761829
LA,Tensas Parish,2812,1564,1230,107,22,0.556187767,0.437411095,334,0.118776671
LA,Terrebonne Parish,42335,12071,29500,109,22,0.285130507,0.69682296,17429,-0.411692453
LA,Union Parish,10766,3075,7561,111,22,0.285621401,0.702303548,4486,-0.416682148
LA,Vermilion Parish,24984,5718,18909,113,22,0.228866475,0.75684438,13191,-0.527977906
LA,Vernon Parish,15606,3173,12146,115,22,0.203319236,0.778290401,8973,-0.574971165
LA,Washington Parish,18100,6351,11470,117,22,0.350883978,0.633701657,5119,-0.28281768
