Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,HZ,VC,FU,BC,SQ,FG+,MI,TS,DZ,RA,BR,FG,SN,Datetime_Date
740,2009-05-03,84.0,31.0,53.1666666667,3.0,40.0666666667,47.0333333333,27.0,0.0,0.0693333333333,29.4193333333,30.152,17.2,26,8.76666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0333333333333,0.4,0.266666666667,0.0,0.0,2009-05-03
742,2009-05-04,84.0,31.0,53.3666666667,3.0,39.7666666667,47.0,27.0,0.0,0.0673333333333,29.4126666667,30.1443333333,17.2,9,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0333333333333,0.366666666667,0.266666666667,0.0,0.0,2009-05-04
744,2009-05-05,84.0,31.0,53.3,5.0,39.5333333333,46.8666666667,27.0,0.0,0.0673333333333,29.4036666667,30.135,17.2,13,8.64333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0333333333333,0.366666666667,0.266666666667,0.0,0.0,2009-05-05
746,2009-05-06,84.0,31.0,53.4,8.0,39.5,46.8333333333,27.0,0.0,0.063,29.3973333333,30.1276666667,17.2,19,8.53666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0333333333333,0.366666666667,0.266666666667,0.0,0.0,2009-05-06
748,2009-05-07,84.0,31.0,53.7333333333,12.0,39.5333333333,46.9333333333,27.0,0.0,0.063,29.3933333333,30.1236666667,17.2,25,8.61,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0333333333333,0.366666666667,0.266666666667,0.0,0.0,2009-05-07
750,2009-05-08,84.0,31.0,53.9666666667,9.0,40.0333333333,47.2333333333,27.0,0.0,0.0636666666667,29.3793333333,30.1113333333,17.2,21,8.61666666667,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0333333333333,0.4,0.266666666667,0.0,0.0,2009-05-08
752,2009-05-09,84.0,31.0,53.9,-1.0,40.1,47.1666666667,27.0,0.0,0.0636666666667,29.37,30.101,17.2,29,8.78666666667,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0333333333333,0.4,0.266666666667,0.0,0.0,2009-05-09
754,2009-05-10,84.0,31.0,53.5333333333,-2.0,39.7333333333,46.8,27.0,0.0,0.0636666666667,29.3663333333,30.0966666667,17.2,30,8.9,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0333333333333,0.4,0.266666666667,0.0,0.0,2009-05-10
756,2009-05-11,77.0,31.0,52.8333333333,-7.0,39.0333333333,46.2333333333,27.0,0.0,0.0636666666667,29.3636666667,30.0943333333,17.2,8,8.88333333333,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0333333333333,0.4,0.233333333333,0.0,0.0,2009-05-11
758,2009-05-12,77.0,31.0,52.3666666667,-2.0,38.2333333333,45.7,27.0,0.0,0.0636666666667,29.3606666667,30.0916666667,17.2,16,8.93333333333,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0333333333333,0.4,0.233333333333,0.0,0.0,2009-05-12
760,2009-05-13,77.0,31.0,52.4,4.0,38.6666666667,45.9333333333,27.0,0.0,0.082,29.3446666667,30.0763333333,17.2,19,9.25333333333,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0333333333333,0.4,0.266666666667,0.0,0.0,2009-05-13
762,2009-05-14,77.0,31.0,52.6,3.0,38.4666666667,45.9,27.0,0.0,0.072,29.3436666667,30.0743333333,17.2,27,9.4,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0333333333333,0.366666666667,0.233333333333,0.0,0.0,2009-05-14
764,2009-05-15,77.0,31.0,52.8,-1.0,38.9,46.2333333333,27.0,0.0,0.085,29.3356666667,30.066,17.2,16,9.44333333333,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0333333333333,0.4,0.266666666667,0.0,0.0,2009-05-15
766,2009-05-16,77.0,31.0,52.9333333333,-5.0,38.9333333333,46.4,27.0,0.0,0.085,29.33,30.059,17.2,29,9.62,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0333333333333,0.4,0.3,0.0,0.0,2009-05-16
768,2009-05-17,77.0,31.0,52.9,-8.0,38.5,46.3,27.0,0.0,0.0833333333333,29.3306666667,30.059,17.2,33,9.62333333333,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0333333333333,0.366666666667,0.266666666667,0.0,0.0,2009-05-17
770,2009-05-18,77.0,31.0,52.9666666667,-7.0,38.3666666667,46.3,27.0,0.0,0.0833333333333,29.3323333333,30.0606666667,17.2,19,9.54,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0333333333333,0.366666666667,0.266666666667,0.0,0.0,2009-05-18
772,2009-05-19,80.0,31.0,53.5333333333,6.0,38.4333333333,46.6,27.0,0.0,0.0773333333333,29.3323333333,30.0606666667,17.2,21,9.74666666667,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0333333333333,0.333333333333,0.233333333333,0.0,0.0,2009-05-19
774,2009-05-20,84.0,31.0,54.4,12.0,38.7333333333,47.1,27.0,0.0,0.0773333333333,29.3243333333,30.0526666667,17.2,20,9.94333333333,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0333333333333,0.333333333333,0.233333333333,0.0,0.0,2009-05-20
776,2009-05-21,84.0,31.0,55.3333333333,11.0,39.3666666667,47.7333333333,27.0,0.0,0.0773333333333,29.3153333333,30.0426666667,17.2,23,9.93333333333,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0333333333333,0.333333333333,0.233333333333,0.0,0.0,2009-05-21
778,2009-05-22,84.0,31.0,55.7,0.0,39.7,48.0333333333,27.0,0.0,0.072,29.314,30.0396666667,17.2,4,9.89666666667,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0333333333333,0.3,0.233333333333,0.0,0.0,2009-05-22
780,2009-05-23,84.0,31.0,56.2333333333,4.0,39.9,48.3666666667,27.0,0.0,0.0613333333333,29.319,30.043,17.2,7,9.88333333333,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0333333333333,0.266666666667,0.2,0.0,0.0,2009-05-23
782,2009-05-24,84.0,31.0,56.7333333333,1.0,40.1,48.6666666667,27.0,0.0,0.0613333333333,29.3296666667,30.053,17.2,4,9.84,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.233333333333,0.166666666667,0.0,0.0,2009-05-24
784,2009-05-25,84.0,31.0,57.2,-1.0,40.4666666667,49.0,27.0,0.0,0.0626666666667,29.3356666667,30.0603333333,14.4,6,9.60666666667,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0333333333333,0.233333333333,0.166666666667,0.0,0.0,2009-05-25
786,2009-05-26,84.0,31.0,58.0,2.0,41.2666666667,49.6666666667,27.0,0.0,0.120333333333,29.3213333333,30.0476666667,14.4,5,9.38666666667,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0333333333333,0.266666666667,0.2,0.0,0.0,2009-05-26
788,2009-05-27,84.0,31.0,58.8666666667,2.0,42.4333333333,50.5666666667,23.0,0.0,0.121,29.3016666667,30.0273333333,14.4,24,9.26333333333,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0666666666667,0.266666666667,0.233333333333,0.0,0.0,2009-05-27
790,2009-05-28,84.0,31.0,59.4,-5.0,43.3333333333,51.2333333333,18.0,0.0,0.121,29.288,30.0123333333,14.4,30,9.32666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0666666666667,0.266666666667,0.233333333333,0.0,0.0,2009-05-28
792,2009-05-29,84.0,39.0,59.9,-2.0,43.9,51.7,15.0,0.0,0.121,29.2746666667,29.998,14.4,32,9.21,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0666666666667,0.266666666667,0.233333333333,0.0,0.0,2009-05-29
794,2009-05-30,84.0,39.0,60.1,1.0,43.9,51.8,15.0,0.0,0.121,29.2586666667,29.9816666667,14.4,27,9.19,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0666666666667,0.3,0.233333333333,0.0,0.0,2009-05-30
796,2009-05-31,84.0,39.0,60.3,-5.0,43.9333333333,51.9,15.0,0.0,0.120333333333,29.257,29.9803333333,14.4,10,9.06,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0666666666667,0.266666666667,0.233333333333,0.0,0.0,2009-05-31
798,2009-06-01,84.0,39.0,60.6333333333,1.0,44.6,52.3,15.0,0.0,0.135,29.2563333333,29.9786666667,14.4,34,9.12333333333,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.0666666666667,0.3,0.233333333333,0.0,0.0,2009-06-01
800,2009-06-02,84.0,39.0,60.5333333333,-10.0,45.0,52.4,15.0,0.0,0.139,29.262,29.9843333333,14.4,3,9.22666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.0666666666667,0.333333333333,0.266666666667,0.0,0.0,2009-06-02
802,2009-06-03,84.0,39.0,60.3666666667,-12.0,45.1666666667,52.3666666667,15.0,0.0,0.139,29.2656666667,29.9886666667,14.4,4,9.33,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.0666666666667,0.333333333333,0.266666666667,0.0,0.0,2009-06-03
804,2009-06-04,84.0,39.0,60.2,-9.0,45.0666666667,52.3,15.0,0.0,0.139,29.2686666667,29.992,14.4,4,9.32666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.0666666666667,0.333333333333,0.266666666667,0.0,0.0,2009-06-04
806,2009-06-05,84.0,39.0,60.1666666667,-3.0,44.8333333333,52.2666666667,15.0,0.0,0.116666666667,29.273,29.996,14.4,26,9.28,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.0666666666667,0.3,0.233333333333,0.0,0.0,2009-06-05
808,2009-06-06,84.0,39.0,59.8333333333,-9.0,44.6,52.0333333333,15.0,0.0,0.111,29.2793333333,30.0026666667,14.4,5,9.19333333333,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.0666666666667,0.266666666667,0.2,0.0,0.0,2009-06-06
810,2009-06-07,84.0,39.0,59.7666666667,-3.0,44.6,52.0,15.0,0.0,0.111666666667,29.286,30.009,14.4,8,9.22333333333,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0666666666667,0.233333333333,0.233333333333,0.0,0.0,2009-06-07
812,2009-06-08,84.0,39.0,60.1333333333,0.0,45.1333333333,52.5,15.0,0.0,0.126666666667,29.2816666667,30.0056666667,14.4,24,9.13666666667,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.0666666666667,0.266666666667,0.266666666667,0.0,0.0,2009-06-08
814,2009-06-09,84.0,39.0,60.3666666667,-5.0,45.6,52.8333333333,15.0,0.0,0.126666666667,29.2756666667,30.0,14.4,6,9.06666666667,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.1,0.266666666667,0.3,0.0,0.0,2009-06-09
816,2009-06-10,84.0,39.0,60.7333333333,-6.0,46.0666666667,53.1333333333,14.0,0.0,0.127,29.265,29.9896666667,14.4,5,9.20333333333,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.1,0.3,0.3,0.0,0.0,2009-06-10
818,2009-06-11,84.0,39.0,60.8666666667,-8.0,46.6333333333,53.3666666667,14.0,0.0,0.127333333333,29.256,29.9796666667,14.4,3,9.22666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.1,0.333333333333,0.3,0.0,0.0,2009-06-11
820,2009-06-12,84.0,39.0,60.8666666667,-6.0,46.4,53.2666666667,14.0,0.0,0.109,29.2636666667,29.986,14.4,7,8.87333333333,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.333333333333,0.266666666667,0.0,0.0,2009-06-12
822,2009-06-13,84.0,39.0,60.8666666667,-7.0,46.6333333333,53.3666666667,14.0,0.0,0.12,29.2626666667,29.986,14.4,5,8.74,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.366666666667,0.3,0.0,0.0,2009-06-13
824,2009-06-14,84.0,39.0,61.1,-4.0,46.5333333333,53.4666666667,14.0,0.0,0.107,29.263,29.9863333333,14.4,4,8.60333333333,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.333333333333,0.266666666667,0.0,0.0,2009-06-14
826,2009-06-15,84.0,39.0,61.5333333333,-1.0,46.8333333333,53.7666666667,14.0,0.0,0.107,29.2603333333,29.985,14.4,9,8.4,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.333333333333,0.233333333333,0.0,0.0,2009-06-15
828,2009-06-16,84.0,40.0,62.0,-4.0,47.7666666667,54.3666666667,13.0,0.0,0.148,29.2453333333,29.9706666667,14.4,10,8.58666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.366666666667,0.266666666667,0.0,0.0,2009-06-16
830,2009-06-17,84.0,42.0,62.4333333333,-3.0,48.6333333333,54.9333333333,13.0,0.0,0.148,29.2326666667,29.957,14.4,36,8.46333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.366666666667,0.3,0.0,0.0,2009-06-17
832,2009-06-18,84.0,42.0,62.6,1.0,49.2666666667,55.3333333333,13.0,0.0,0.152,29.2193333333,29.9333333333,14.4,16,8.26666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.333333333333,0.0,0.0,2009-06-18
834,2009-06-19,86.0,42.0,62.7,6.0,50.0333333333,55.7333333333,13.0,0.0,0.284333333333,29.205,29.919,11.2,18,8.16666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.1,0.433333333333,0.366666666667,0.0,0.0,2009-06-19
836,2009-06-20,87.0,42.0,62.9,8.0,50.5666666667,56.1,13.0,0.0,0.284333333333,29.195,29.908,11.2,29,8.02666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.1,0.433333333333,0.366666666667,0.0,0.0,2009-06-20
838,2009-06-21,87.0,42.0,63.4333333333,7.0,51.1333333333,56.6,13.0,0.0,0.284666666667,29.1836666667,29.896,11.2,7,7.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.1,0.433333333333,0.366666666667,0.0,0.0,2009-06-21
840,2009-06-22,89.0,42.0,63.9,9.0,51.7,57.0666666667,13.0,0.0,0.287666666667,29.1756666667,29.887,11.2,11,7.79666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.1,0.466666666667,0.366666666667,0.0,0.0,2009-06-22
842,2009-06-23,94.0,42.0,64.5666666667,13.0,52.4666666667,57.7333333333,13.0,0.0,0.287666666667,29.1696666667,29.8803333333,11.2,14,7.54666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.1,0.466666666667,0.366666666667,0.0,0.0,2009-06-23
844,2009-06-24,94.0,42.0,65.3666666667,14.0,53.3,58.4666666667,13.0,0.0,0.287666666667,29.1656666667,29.8753333333,11.2,22,7.38,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0666666666667,0.466666666667,0.366666666667,0.0,0.0,2009-06-24
846,2009-06-25,94.0,42.0,66.0666666667,14.0,53.9,59.0666666667,13.0,0.0,0.23,29.1656666667,29.8746666667,11.2,32,7.28333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0666666666667,0.433333333333,0.333333333333,0.0,0.0,2009-06-25
848,2009-06-26,94.0,42.0,66.5333333333,7.0,53.9666666667,58.05,13.0,0.0,0.229333333333,29.184,29.8803333333,11.2,4,7.31666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0333333333333,0.433333333333,0.3,0.0,0.0,2009-06-26
850,2009-06-27,94.0,42.0,67.1333333333,5.0,54.3,58.4833333333,13.0,0.0,0.239333333333,29.1853333333,29.8823333333,11.2,21,7.27666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0333333333333,0.466666666667,0.3,0.0,0.0,2009-06-27
852,2009-06-28,94.0,42.0,67.5666666667,4.0,54.4333333333,58.7166666667,13.0,0.0,0.239333333333,29.1796666667,29.8773333333,13.2,29,7.5,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0333333333333,0.466666666667,0.3,0.0,0.0,2009-06-28
854,2009-06-29,94.0,42.0,67.7333333333,-1.0,54.7,58.95,13.0,0.0,0.239333333333,29.173,29.8703333333,13.2,30,7.69666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0333333333333,0.433333333333,0.3,0.0,0.0,2009-06-29
856,2009-06-30,94.0,42.0,67.8666666667,-9.0,55.1,59.1833333333,13.0,0.0,0.239333333333,29.1643333333,29.8606666667,13.2,30,7.84666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0333333333333,0.433333333333,0.3,0.0,0.0,2009-06-30
858,2009-07-01,94.0,42.0,67.7333333333,-11.0,55.0666666667,59.15,13.0,0.0,0.224666666667,29.1603333333,29.8566666667,13.2,32,7.76666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0666666666667,0.433333333333,0.3,0.0,0.0,2009-07-01
860,2009-07-02,94.0,42.0,68.1333333333,-6.0,55.3333333333,59.4833333333,13.0,0.0,0.220666666667,29.157,29.852,13.2,31,7.79333333333,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0666666666667,0.4,0.266666666667,0.0,0.0,2009-07-02
862,2009-07-03,94.0,42.0,68.7666666667,-1.0,55.9,60.0166666667,10.0,0.0,0.220666666667,29.155,29.849,13.2,34,7.63,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0666666666667,0.4,0.266666666667,0.0,0.0,2009-07-03
864,2009-07-04,94.0,44.0,69.0666666667,-8.0,56.6,60.45,8.0,0.0,0.227333333333,29.1533333333,29.847,13.2,13,7.56,0.0666666666667,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.166666666667,0.0666666666667,0.433333333333,0.3,0.0,0.0,2009-07-04
866,2009-07-05,94.0,49.0,69.3,-3.0,57.0666666667,60.75,8.0,0.0,0.229,29.154,29.8473333333,13.2,34,7.41666666667,0.1,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.166666666667,0.0666666666667,0.466666666667,0.333333333333,0.0,0.0,2009-07-05
868,2009-07-06,94.0,49.0,69.8333333333,1.0,57.3666666667,61.15,6.0,0.0,0.228333333333,29.152,29.845,13.2,31,7.42,0.1,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.166666666667,0.0666666666667,0.466666666667,0.333333333333,0.0,0.0,2009-07-06
870,2009-07-07,94.0,49.0,70.0,-4.0,57.4,61.25,6.0,0.0,0.227,29.1533333333,29.8456666667,13.2,7,7.42333333333,0.1,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.166666666667,0.0666666666667,0.5,0.3,0.0,0.0,2009-07-07
872,2009-07-08,94.0,49.0,69.9,-10.0,57.2666666667,61.1166666667,6.0,0.0,0.214,29.1606666667,29.853,13.2,6,7.35,0.1,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.133333333333,0.0666666666667,0.5,0.266666666667,0.0,0.0,2009-07-08
874,2009-07-09,94.0,49.0,70.1666666667,-4.0,57.4,61.35,6.0,0.0,0.214,29.1646666667,29.8573333333,13.2,11,7.37,0.1,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.133333333333,0.0333333333333,0.5,0.233333333333,0.0,0.0,2009-07-09
876,2009-07-10,94.0,49.0,70.5666666667,0.0,57.9,61.8166666667,6.0,0.0,0.216333333333,29.171,29.863,13.2,21,7.24333333333,0.1,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.133333333333,0.0333333333333,0.5,0.266666666667,0.0,0.0,2009-07-10
878,2009-07-11,94.0,49.0,71.0666666667,1.0,58.1666666667,62.1833333333,4.0,0.0,0.224333333333,29.1786666667,29.87,13.2,31,7.13333333333,0.1,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.166666666667,0.0333333333333,0.5,0.3,0.0,0.0,2009-07-11
880,2009-07-12,94.0,51.0,71.3333333333,-3.0,58.2333333333,62.35,4.0,0.0,0.224333333333,29.1823333333,29.874,13.2,29,7.13,0.1,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.166666666667,0.0333333333333,0.466666666667,0.3,0.0,0.0,2009-07-12
882,2009-07-13,94.0,51.0,71.6333333333,-3.0,58.0666666667,62.4166666667,4.0,0.0,0.213333333333,29.185,29.8763333333,13.2,7,7.1,0.1,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.166666666667,0.0333333333333,0.433333333333,0.266666666667,0.0,0.0,2009-07-13
884,2009-07-14,94.0,53.0,71.7666666667,-5.0,58.1666666667,62.4833333333,4.0,0.0,0.213333333333,29.1866666667,29.8783333333,13.2,16,7.19333333333,0.1,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.166666666667,0.0333333333333,0.433333333333,0.266666666667,0.0,0.0,2009-07-14
886,2009-07-15,94.0,55.0,72.0333333333,1.0,58.6,62.7833333333,4.0,0.0,0.236,29.1833333333,29.8746666667,13.2,24,7.39333333333,0.1,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.166666666667,0.0333333333333,0.433333333333,0.3,0.0,0.0,2009-07-15
888,2009-07-16,94.0,55.0,72.2666666667,-2.0,58.6333333333,62.85,4.0,0.0,0.195,29.184,29.8746666667,13.2,28,7.36,0.1,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.166666666667,0.0333333333333,0.4,0.266666666667,0.0,0.0,2009-07-16
890,2009-07-17,94.0,55.0,72.2,-10.0,58.3666666667,62.65,4.0,0.0,0.195,29.1836666667,29.8743333333,13.2,30,7.51333333333,0.0666666666667,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.166666666667,0.0333333333333,0.4,0.233333333333,0.0,0.0,2009-07-17
892,2009-07-18,94.0,55.0,72.0,-9.0,58.0,62.3166666667,4.0,0.0,0.191,29.1913333333,29.8913333333,13.2,31,7.52333333333,0.0666666666667,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.166666666667,0.0333333333333,0.366666666667,0.2,0.0,0.0,2009-07-18
894,2009-07-19,94.0,55.0,71.6,-10.0,57.5,61.95,4.0,0.0,0.0586666666667,29.2053333333,29.905,13.2,36,7.27,0.0666666666667,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.133333333333,0.0333333333333,0.333333333333,0.166666666667,0.0,0.0,2009-07-19
896,2009-07-20,94.0,55.0,71.2,-8.0,57.1666666667,61.6166666667,4.0,0.0,0.0586666666667,29.2146666667,29.916,13.2,9,7.16666666667,0.0666666666667,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.133333333333,0.0333333333333,0.333333333333,0.166666666667,0.0,0.0,2009-07-20
898,2009-07-21,94.0,55.0,70.9333333333,-5.0,56.9666666667,61.4166666667,4.0,0.0,0.0596666666667,29.22,29.9223333333,13.2,13,7.23,0.0666666666667,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.133333333333,0.0666666666667,0.366666666667,0.166666666667,0.0,0.0,2009-07-21
900,2009-07-22,94.0,55.0,70.6666666667,-3.0,56.7666666667,61.1833333333,4.0,0.0,0.0566666666667,29.2246666667,29.9276666667,13.2,3,7.21,0.1,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.1,0.0666666666667,0.333333333333,0.2,0.0,0.0,2009-07-22
902,2009-07-23,94.0,55.0,70.3,-2.0,56.4,60.85,4.0,0.0,0.0566666666667,29.2263333333,29.9296666667,13.2,32,7.26,0.133333333333,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.133333333333,0.0666666666667,0.333333333333,0.233333333333,0.0,0.0,2009-07-23
904,2009-07-24,94.0,55.0,69.8666666667,-2.0,56.1,60.55,4.0,0.0,0.06,29.2236666667,29.9283333333,13.2,23,7.39333333333,0.133333333333,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.133333333333,0.0666666666667,0.333333333333,0.233333333333,0.0,0.0,2009-07-24
906,2009-07-25,89.0,55.0,69.5,0.0,55.7333333333,60.25,4.0,0.0,0.06,29.2216666667,29.926,13.2,28,7.6,0.133333333333,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.133333333333,0.0666666666667,0.333333333333,0.233333333333,0.0,0.0,2009-07-25
908,2009-07-26,89.0,55.0,69.3333333333,-1.0,55.6666666667,61.4,4.0,0.0,0.06,29.2093333333,29.925,13.2,29,7.61333333333,0.133333333333,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.133333333333,0.0666666666667,0.366666666667,0.233333333333,0.0,0.0,2009-07-26
910,2009-07-27,86.0,55.0,69.2666666667,0.0,55.6666666667,61.3666666667,4.0,0.0,0.0506666666667,29.2103333333,29.9263333333,13.2,23,7.72,0.133333333333,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.1,0.0666666666667,0.366666666667,0.233333333333,0.0,0.0,2009-07-27
912,2009-07-28,86.0,55.0,69.2666666667,1.0,55.9,61.5,4.0,0.0,0.051,29.213,29.928,12.2,28,7.53333333333,0.133333333333,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.1,0.0666666666667,0.4,0.233333333333,0.0,0.0,2009-07-28
914,2009-07-29,86.0,55.0,69.3333333333,-2.0,55.8,61.4333333333,4.0,0.0,0.051,29.221,29.936,10.6,35,7.34666666667,0.133333333333,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.1,0.0666666666667,0.4,0.233333333333,0.0,0.0,2009-07-29
916,2009-07-30,86.0,55.0,69.5333333333,-5.0,55.9333333333,61.6,4.0,0.0,0.051,29.2276666667,29.9426666667,10.6,23,7.22666666667,0.133333333333,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.1,0.0666666666667,0.4,0.233333333333,0.0,0.0,2009-07-30
918,2009-07-31,86.0,55.0,69.8333333333,-4.0,56.0,61.7666666667,2.0,0.0,0.051,29.233,29.9483333333,10.6,26,7.18,0.133333333333,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.1,0.0333333333333,0.366666666667,0.233333333333,0.0,0.0,2009-07-31
920,2009-08-01,86.0,55.0,69.9,-5.0,56.1666666667,61.8333333333,2.0,0.0,0.051,29.2303333333,29.947,11.6,22,7.26666666667,0.133333333333,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.1,0.0333333333333,0.4,0.233333333333,0.0,0.0,2009-08-01
922,2009-08-02,86.0,55.0,69.8,-5.0,56.0,61.7333333333,2.0,0.0,0.051,29.225,29.9426666667,11.6,25,7.39333333333,0.133333333333,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.1,0.0333333333333,0.4,0.233333333333,0.0,0.0,2009-08-02
